ZAMAN,KAYNAK,ANA_0_DURUM,ANA_1_IRT,ANA_2_HIZ,ANA_3_SIC,ANA_4_NEM,ANA_5_EN,ANA_6_BOY,ANA_7_PITCH,ANA_8_ROLL,ANA_9_YAW,ANA_10_BASMS,ANA_11_BASBMP,ANA_12_BASTOP,ANA_13,ANA_14,ANA_15,ANA_16,ANA_17,ANA_18,ANA_19,ANA_20_IVMEX,ANA_21_IVMEY,ANA_22_IVMEZ,ANA_23,ANA_24,ANA_25,ANA_26,GOREV_0_DURUM,GOREV_1_EN,GOREV_2_BOY,GOREV_3_IVMEX,GOREV_4_IVMEY,GOREV_5_IVMEZ,GOREV_6_FILTREX,GOREV_7_FILTREY,GOREV_8_FILTREZ
"06:38:27.187","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.67","62.55","14.80","12.02","-116.10","0.000000","0.000000","",""
"06:38:27.348","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.70","62.76","14.65","12.01","-116.14","0.000000","0.000000","",""
"06:38:27.535","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.69","62.96","14.70","11.75","-116.18","0.000000","0.000000","",""
"06:38:27.688","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.72","63.18","14.59","11.89","-116.21","0.000000","0.000000","",""
"06:38:27.855","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.73","63.38","14.68","11.91","-116.25","0.000000","0.000000","",""
"06:38:28.017","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.74","63.59","14.67","11.88","-116.29","0.000000","0.000000","",""
"06:38:28.184","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.71","63.80","14.89","11.75","-116.32","0.000000","0.000000","",""
"06:38:28.375","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.70","64.01","14.57","11.66","-116.36","0.000000","0.000000","",""
"06:38:28.517","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.36","18.71","64.22","14.64","11.73","-116.40","0.000000","0.000000","",""
"06:38:28.686","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.37","18.71","64.43","14.78","11.84","-116.43","0.000000","0.000000","",""
"06:38:28.851","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.36","18.68","64.64","14.65","11.82","-116.47","0.000000","0.000000","",""
"06:38:29.028","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.70","64.85","14.61","11.85","-116.50","0.000000","0.000000","",""
"06:38:29.210","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.70","65.06","14.66","11.77","-116.54","0.000000","0.000000","",""
"06:38:29.363","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.36","18.70","65.27","14.74","11.81","-116.58","0.000000","0.000000","",""
"06:38:29.524","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.69","65.47","14.72","11.91","-116.61","0.000000","0.000000","",""
"06:38:29.687","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.70","65.68","14.67","11.87","-116.65","0.000000","0.000000","",""
"06:38:29.854","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.71","65.89","14.85","11.97","-116.69","0.000000","0.000000","",""
"06:38:30.020","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.69","66.10","14.53","11.87","-116.73","0.000000","0.000000","",""
"06:38:30.199","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.37","18.71","66.31","14.61","11.79","-116.76","0.000000","0.000000","",""
"06:38:30.353","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.36","18.71","66.52","14.59","11.77","-116.80","0.000000","0.000000","",""
"06:38:30.521","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.36","18.68","66.72","14.57","11.89","-116.84","0.000000","0.000000","",""
"06:38:30.693","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.37","18.69","66.93","14.56","11.81","-116.87","0.000000","0.000000","",""
"06:38:30.856","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.71","67.15","14.65","11.92","-116.91","0.000000","0.000000","",""
"06:38:31.022","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.71","67.36","14.86","11.98","-116.94","0.000000","0.000000","",""
"06:38:31.206","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.36","18.69","67.56","14.63","11.89","-116.98","0.000000","0.000000","",""
"06:38:31.372","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.69","67.78","14.60","12.01","-117.02","0.000000","0.000000","",""
"06:38:31.521","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.67","67.98","14.58","12.00","-117.06","0.000000","0.000000","",""
"06:38:31.689","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.67","68.19","14.56","11.96","-117.10","0.000000","0.000000","",""
"06:38:31.857","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.67","68.40","14.59","11.86","-117.13","0.000000","0.000000","",""
"06:38:32.028","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.68","68.61","14.69","11.92","-117.17","0.000000","0.000000","",""
"06:38:32.194","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.68","68.82","14.69","12.05","-117.20","0.000000","0.000000","",""
"06:38:32.359","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.69","69.03","14.58","12.00","-117.24","0.000000","0.000000","",""
"06:38:32.524","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.68","69.24","14.75","11.73","-117.27","0.000000","0.000000","",""
"06:38:32.709","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.69","69.45","14.71","12.03","-117.31","0.000000","0.000000","",""
"06:38:32.857","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.67","69.66","14.71","11.93","-117.35","0.000000","0.000000","",""
"06:38:33.039","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.67","69.87","14.65","11.92","-117.39","0.000000","0.000000","",""
"06:38:33.203","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.67","70.07","14.73","11.94","-117.42","0.000000","0.000000","",""
"06:38:33.358","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.36","18.68","70.28","14.57","11.94","-117.46","0.000000","0.000000","",""
"06:38:33.531","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.68","70.49","14.70","11.92","-117.50","0.000000","0.000000","",""
"06:38:33.695","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.67","70.70","14.66","11.82","-117.54","0.000000","0.000000","",""
"06:38:33.859","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.67","70.91","14.72","11.80","-117.57","0.000000","0.000000","",""
"06:38:34.027","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.69","71.12","14.67","11.81","-117.61","0.000000","0.000000","",""
"06:38:34.197","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.69","71.33","14.67","12.04","-117.64","0.000000","0.000000","",""
"06:38:34.371","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.69","71.54","14.71","12.01","-117.68","0.000000","0.000000","",""
"06:38:34.527","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.71","71.75","14.68","11.99","-117.72","0.000000","0.000000","",""
"06:38:34.695","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.71","71.96","14.72","11.86","-117.76","0.000000","0.000000","",""
"06:38:34.882","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.69","72.17","14.75","11.85","-117.79","0.000000","0.000000","",""
"06:38:35.028","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.70","72.38","14.70","11.90","-117.83","0.000000","0.000000","",""
"06:38:35.201","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.70","72.59","14.62","11.85","-117.87","0.000000","0.000000","",""
"06:38:35.364","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.68","72.80","14.70","11.90","-117.91","0.000000","0.000000","",""
"06:38:35.550","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.36","18.68","73.01","14.56","11.74","-117.94","0.000000","0.000000","",""
"06:38:35.696","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.36","18.70","73.22","14.63","11.87","-117.98","0.000000","0.000000","",""
"06:38:35.864","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.68","73.43","14.66","11.87","-118.01","0.000000","0.000000","",""
"06:38:36.032","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.67","73.64","14.55","11.98","-118.05","0.000000","0.000000","",""
"06:38:36.197","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.66","73.85","14.54","11.87","-118.09","0.000000","0.000000","",""
"06:38:36.364","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.36","18.66","74.06","14.52","11.83","-118.12","0.000000","0.000000","",""
"06:38:36.531","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.67","74.27","14.74","11.79","-118.16","0.000000","0.000000","",""
"06:38:36.698","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.68","74.48","14.46","11.74","-118.20","0.000000","0.000000","",""
"06:38:36.871","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.69","74.69","14.61","11.95","-118.23","0.000000","0.000000","",""
"06:38:37.061","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.68","74.90","14.71","11.86","-118.27","0.000000","0.000000","",""
"06:38:37.199","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.69","75.11","14.66","12.02","-118.31","0.000000","0.000000","",""
"06:38:37.365","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.70","75.32","14.81","11.83","-118.34","0.000000","0.000000","",""
"06:38:37.533","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.69","75.53","14.70","12.03","-118.38","0.000000","0.000000","",""
"06:38:37.701","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.69","75.74","14.65","11.88","-118.41","0.000000","0.000000","",""
"06:38:37.867","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.69","75.95","14.82","11.93","-118.45","0.000000","0.000000","",""
"06:38:38.034","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.67","76.16","14.72","11.66","-118.48","0.000000","0.000000","",""
"06:38:38.199","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.69","76.37","14.60","11.84","-118.52","0.000000","0.000000","",""
"06:38:38.381","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.68","76.58","14.82","11.94","-118.56","0.000000","0.000000","",""
"06:38:38.535","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.67","76.79","14.70","11.85","-118.60","0.000000","0.000000","",""
"06:38:38.701","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.37","18.70","77.00","14.69","11.85","-118.64","0.000000","0.000000","",""
"06:38:38.870","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.36","18.68","77.21","14.83","11.91","-118.67","0.000000","0.000000","",""
"06:38:39.060","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.68","77.42","14.58","11.78","-118.71","0.000000","0.000000","",""
"06:38:39.217","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.68","77.63","14.71","11.99","-118.74","0.000000","0.000000","",""
"06:38:39.369","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.37","18.68","77.84","14.84","11.94","-118.78","0.000000","0.000000","",""
"06:38:39.542","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.69","78.05","14.69","11.89","-118.82","0.000000","0.000000","",""
"06:38:39.706","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.67","78.26","14.69","11.72","-118.85","0.000000","0.000000","",""
